Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
3517SCA12;19;VE;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3517SCA12;19;VF;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3517SCA12;19;VJ;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'ANSP;
3517SCA12;19;VK;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;
3517SCA12;19;VL;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;3517SCA12?  inclus dans code donnée
3517SCA12;19;VM;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - vente de biens ou de prestations de services réalisées par un assujetti non établi en France, art 283-1 du CGI;
3517SCA12;19;VN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - achats de biens ou de prestations de services réalisés auprès d'un assujetti non établi en France, art 283-1 du CGI;
3517SCA12;19;VP;MOA;C516.5004.01;NON;;Valeur;Achats de biens ou prestations de services réalisées auprès d' un assujetti non établi en France (art 283-1 du CGI) taxe due;
3517SCA12;19;VS;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter;
3517SCA12;19;VT;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer;
3517SCA12;19;VW;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);
3517SCA12;19;VX;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);
3517SCA12;19;VY;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);
3517SCA12;19;VZ;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);
3517SCA12;19;WB;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);
3517SCA12;19;WC;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);
3517SCA12;19;WD;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à la circulation intracommunautaire (PPE);
3517SCA12;19;WE;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à l'exportation;
3517SCA12;19;WF;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux sur les ventes de métaux précieux (CGI, art.150 VM);
3517SCA12;19;WG;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux sur les ventes de bijoux, objets d'arts, de collection ou d'antiquité (CGI, art.150 VM);
3517SCA12;19;WH;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux au taux de 0,5%;
3517SCA12;19;WJ;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, objets d'arts, de collection ou d'antiquité au taux de 0,5 %;
3517SCA12;19;WK;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit de l'Etat (CGI, art. 302 bis ZG);
3517SCA12;19;WL;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit des organismes de sécurité sociale (CSS, art. L137-20);
3517SCA12;19;WM;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);
3517SCA12;19;WN;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en ligne - Enjeux relatifs aux courses de trot (CGI, art. 1609 tertricies);
3517SCA12;19;WP;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en ligne - Enjeux relatifs aux courses de galop (CGI, art. 1609 tertricies);
3517SCA12;19;WQ;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit de l'Etat (CGI, art.302 bis ZH);
3517SCA12;19;WR;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit des organismes de sécurité sociale (CSS, art. L137-21);
3517SCA12;19;WS;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit de l'agence nationale du sport (ANS) (CGI, art. 1609 tricies);
3517SCA12;19;WT;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les jeux de cercles - au profit de l'Etat (CGI, art. 302 bis ZI);
3517SCA12;19;WU;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les jeux de cercles - au profit des organismes de sécurité sociale (CSS, art. L137-22);
3517SCA12;19;WV;MOA;C516.5004.01;NON;;Valeur;Prélèvement au profit des organismes de sécurité sociale sur le produit des appels à des numéros surtaxés effectués dans le cadre des programmes télévisés et radiodiffusés comportant des jeux et des concours (CSS, art. L137-19);
3517SCA12;19;WZ;MOA;C516.5004.01;NON;;Valeur;Base imposable de la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux;
3517SCA12;19;XA;QTY;C186.6060.01;NON;;Valeur;Nombre d'hectolitres relatif à la contribution sur les boissons non alcooliques;
3517SCA12;19;XB;QTY;C186.6060.01;NON;;Valeur;Nombre d'hectolitres relatif à la contribution sur les boissons non alcooliques contenant des édulcorants de synthèse;
3517SCA12;19;YA;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques au profit des organismes de sécurité sociale (CSS, art. L137-20);
3517SCA12;19;YB;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);
3517SCA12;19;YC;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, objets d'arts, de collection ou d'antiquité;
3517SCA12;19;YK;MOA;C516.5004.01;NON;;Valeur;Contribution sociale à la charge des fournisseurs agréés de produits du tabac au taux de 5,6% (CSS, art. L. 137-27 et suivants);
3517SCA12;19;YL;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sociale à la charge des fournisseurs agréés de produits du tabac au taux de 5,6% (CSS, art. L. 137-27 et suivants);
3517SCA12;19;ZA;MOA;C516.5004.01;NON;;Valeur;Base imposable de la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de  bijoux, objets d'arts, de collection ou d'antiquité;
3517SCA12;19;ZB;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité (CGI, art. 302 bis MA);
3517SCA12;19;ZE;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la redevance sur les ouvrages de librairie édités au taux de 0,20%;
3517SCA12;19;ZF;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur les appareils de reproduction ou d'impression au taux de 3,25%;
3517SCA12;19;ZG;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels à titre onéreux au taux de  2%;
3517SCA12;19;ZH;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels à titre onéreux au taux de 10%;
3517SCA12;19;ZJ;QTY;C186.6060.01;NON;;Valeur;Base imposable sur la taxe sur les actes des huissiers de justice (CGI, art 302 bis Y);
3517SCA12;19;ZK;QTY;C186.6060.01;NON;;Valeur;Base imposable sur la taxe sur les embarquements ou débarquements de passagers en Corse (CGI, art 1599 vicies);
3517SCA12;19;ZL;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle au taux de 0,75%;
3517SCA12;19;ZM;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris hippiques au profit de l'Etat (CGI, art. 302 bis ZG);
3517SCA12;19;ZN;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris sportifs;
3517SCA12;19;ZP;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les jeux de cercles;
3517SCA12;19;ZR;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la taxe sur les retransmissions sportives au taux de 5% (CGI, art. 302 bis ZE);
3517SCA12;19;ZS;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur certaines dépenses de publicité au taux de 1% (CGI, art. 302 bis MA);
3517SCA12;19;ZT;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,4 %;
3517SCA12;19;ZU;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,6 %;
3517SCA12;19;ZW;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,4 %;
3517SCA12;19;ZX;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,6 %;
3517SCA12;19;ZZ;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de métaux précieux;
3517SCA12;19;FE;MOA;C516.5004.01;NON;;Valeur;Dont TVA non perçue récupérable par les assujettis disposant d?un établissement stable dans les DOM;
3519;19;AA;FII;C078.3192.01;NON;;TitulaireDesignation;Nom du titulaire du compte;
3519;19;AA;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Complément de nom du titulaire de compte;
3519;19;AA;FII;C078.3194.01;NON;;Iban;IBAN;IBAN : 27 caractères alphanumériques (INTERNATIONAL BANK ACCOUNT NUMBER)
3519;19;AA;FII;C088.3433.01;NON;;Bic;BIC;BIC :  8 ou 11 caractères alphanumériques (BANK IDENTIFIER CODE)
3519;19;DC;NAD;0000.3164.01;NON;;AdresseVille;Adresse de représentant fiscal : localité;
3519;19;DC;NAD;0000.3207.01;NON;;AdresseCodePays;Adresse de représentant fiscal : code pays;
3519;19;DC;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse de représentant fiscal : code postal;
3519;19;DC;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse de représentant fiscal : numéro, type et nom rue;
3519;19;DC;NAD;C059.3042.02;NON;;AdresseComplement;Adresse de représentant fiscal : complément de voie;
3519;19;DC;NAD;C076.3148.01;NON;EM;Email;Adresse de représentant fiscal : mel;3155 = EM limite à 250 caractère alphanmérique
3519;19;DC;NAD;C076.3148.01;NON;TE;Telephone;Adresse de représentant fiscal : telephone;3155 = TE  limite à 15 caractère alphanmérique
3519;19;DC;NAD;C080.3036.01;NON;;Designation;Nom et prénom du représentant fiscal ou liquidateur;
3519;19;DC;NAD;C080.3036.02;NON;;DesignationSuite1;Qualité du représentant fiscal ou liquidateur;
3519;19;DC;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique ou titre du représentant fiscal ou liquidateur;
3519;19;DD;CCI;C889.7111.01;NON;TBX;Valeur;Entreprise française;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DE;CCI;C889.7111.01;NON;TBX;Valeur;Entreprise étrangère établie dans la CE et réalisant des opérations imposables en France;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DF;CCI;C889.7111.01;NON;TBX;Valeur;Entreprise étrangère établie hors CE et réalisant des opérations imposables en France sans y être établie;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DG;NAD;0000.3164.01;NON;;AdresseVille;Lieu de dépôt de la demande;
3519;19;DG;NAD;C080.3036.01;NON;;Designation;Nom et prénom du demandeur;
3519;19;DG;NAD;C080.3036.02;NON;;DesignationSuite1;Qualité du demandeur;
3519;19;DG;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique ou titre du demandeur;
3519;19;DI;CCI;C889.7111.01;NON;TBX;Valeur;Demande déposée suite à première demande;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DJ;CCI;C889.7111.01;NON;TBX;Valeur;Demande déposée suite à cession ou cessation ou décès ou entrée dans un groupe TVA;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DK;CCI;C889.7111.01;NON;TBX;Valeur;Demande déposée suite à autres motifs;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;DL;DTM;C507.2380.01;NON;102;Valeur;Demande de remboursement, première demande, date de création;2379= 102 (SSAAMMJJ), Format attendu : yyyyMMdd
3519;19;DM;DTM;C507.2380.01;NON;102;Valeur;Demande déposée suite à cession ou cessation ou décès ou entrée dans un groupe TVA, date de l'événement;2379= 102 (SSAAMMJJ), Format attendu : yyyyMMdd
3519;19;DN;MOA;C516.5004.01;NON;;Valeur;Remboursement demandé, procédure générale de remboursement;
3519;19;FJ;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1° zone de 512 c
3519;19;FJ;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2° zone de 512 c
3519;19;FJ;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3° zone de 512 c
3519;19;FJ;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4° zone de 512 c
3519;19;FJ;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5° zone de 512 c
3519;19;FK;CCI;C889.7111.01;NON;TBX;Valeur;Demande de remboursement à créditer au compte désigné;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3519;19;FL;CCI;C889.7111.01;NON;TBX;Valeur;Demande de remboursement à imputer sur échéance future;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;19;AC;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;19;AD;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;19;BB;MOA;C516.5004.01;NON;;Valeur;Montant de l'acompte RSA;
3525BIS;19;BC;MOA;C516.5004.01;NON;;Valeur;Excédents de versements antérieurs à imputer;
3525BIS;19;BD;MOA;C516.5004.01;NON;;Valeur;Total à payer acompte RSA;
3525BIS;19;BE;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;19;DA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c
3525BIS;19;DA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c
3525BIS;19;DA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c
3525BIS;19;DA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c
3525BIS;19;DA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c
T-IDENTIF;19;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du déclarant, ville;
T-IDENTIF;19;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Adresse du déclarant, pays;
T-IDENTIF;19;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du déclarant, code postal;
T-IDENTIF;19;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse du déclarant, numéro, type et nom voie;
T-IDENTIF;19;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du déclarant, complément d'adresse;
T-IDENTIF;19;AA;NAD;C080.3036.01;NON;;Designation;Identification du déclarant , désignation ou nom prénom;Données facultatives et non intégrées dans les applications DGFiP
T-IDENTIF;19;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification du déclarant , qualité ou complément de désignation;
T-IDENTIF;19;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Identification du déclarant, titre du redevable;
T-IDENTIF;19;AA;NAD;C082.3039.01;NON;;Identifiant;Identifiant de l'entreprise, numéro SIREN ou Identifiant spécifique IDSP;9 c alphanumériques
T-IDENTIF;19;BB;DTM;C507.2380.01;NON;102;Valeur;Date de cession, cessation;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;19;BC;CCI;C889.7111.01;NON;TBX;Valeur;Dépôt relatif à un paiement d'une société tête d'un groupe;"Table TBX avec X pour ""Dépôt relatif paiement  Groupe"" sélectionné, CCI/7037 = CAV/1131 = TBX"
T-IDENTIF;19;CA;DTM;C507.2380.01;NON;102;Valeur;Date de début de période;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;19;CB;DTM;C507.2380.01;NON;102;Valeur;Date de fin de période;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;19;GA;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 1;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;GA;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 1;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;GB;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 2;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;GB;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 2;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;GC;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 3;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;GC;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 3;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;19;HA;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 1;En euros (pas de centimes différents de 00).
T-IDENTIF;19;HB;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 2;En euros (pas de centimes différents de 00).
T-IDENTIF;19;HC;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 3;En euros (pas de centimes différents de 00).
T-IDENTIF;19;KA;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 1;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;19;KB;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 2;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;19;KC;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 3;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;19;KD;RFF;C506.1154.01;NON;;Valeur;Référence de l'obligation fiscale;La structure de la donnée reste à déterminer
T-IDENTIF;19;KE;DTM;C507.2380.01;NON;102;Valeur;Date du redressement judiciaire;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;19;KF;DTM;C507.2380.01;NON;610;Valeur;Échéance;2379 = 610 (SSAAMM), Format attendu : yyyyMM
3310A;20;AE;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (base hors taxe)   (ligne à blanc);
3310A;20;AF;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (taxe due)   (ligne à blanc);
3310A;20;BA;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur base HT;
3310A;20;BB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier taux 2,10% base HT;
3310A;20;BC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier, ancien taux base HT;
3310A;20;BE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% base HT;
3310A;20;BF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10% base HT;
3310A;20;BK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% base HT;
3310A;20;BM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier, anciens taux base HT;
3310A;20;BN;MOA;C516.5004.01;NON;;Valeur;Total TVA sur droits d'auteurs et TVA due à taux particuliers base HT;
3310A;20;BP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, base HT;
3310A;20;BQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, base HT;
3310A;20;BR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un ancien taux, base HT;
3310A;20;BS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% base HT;
3310A;20;CA;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur taxe due;
3310A;20;CB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentaleà un taux particulier taux 2,10% taxe due;
3310A;20;CC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier anciens taux taxe due;
3310A;20;CE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% taxe due;
3310A;20;CF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10 % taxe due;
3310A;20;CK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% taxe due;
3310A;20;CM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier anciens taux taxe due;
3310A;20;CN;MOA;C516.5004.01;NON;;Valeur;Total TVA sur droits d'auteurs et TVA due à taux particuliers taxe due;
3310A;20;CP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, taxe due;
3310A;20;CQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, taxe due;
3310A;20;CR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un ancien taux, taxe due;
3310A;20;CS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% taxe due;
3310A;20;DA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires, ligne 1;1ère zone de 512 c
3310A;20;DA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 4, ligne 2;2ème zone de 512 c
3310A;20;DA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 4, ligne 3;3ème zone de 512 c
3310A;20;DA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 4, ligne 4;4ème zone de 512 c
3310A;20;DA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 4, ligne 5;5ème zone de 512 c
3310A;20;DB;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 4;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310A;20;FA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;
3310A;20;FB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les retransmissions sportives;
3310A;20;FJ;MOA;C516.5004.01;NON;;Valeur;Taxe due par les concessionnaires d'autoroute;
3310A;20;FR;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité télévisée;
3310A;20;FT;MOA;C516.5004.01;NON;;Valeur;Taxe sur les actes des huissiers de justice;
3310A;20;FV;MOA;C516.5004.01;NON;;Valeur;Taxe sur les embarquements ou débarquements de passagers en Corse (CGI, art 1599 vicies);
3310A;20;HB;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);
3310A;20;HE;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;
3310A;20;HF;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par voie de radiodiffusion sonore et de télévision;
3310A;20;HI;MOA;C516.5004.01;NON;;Valeur;Taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle au taux de 0,75 %;
3310A;20;JA;FTX;C108.4440.01;NON;;TexteLibre1;Texte libre liquidation TCA, ligne 1;1ère zone de 512 c
3310A;20;JA;FTX;C108.4440.02;NON;;TexteLibre2;Texte libre liquidation TCA, ligne 2;2ème zone de 512 c
3310A;20;JA;FTX;C108.4440.03;NON;;TexteLibre3;Texte libre liquidation TCA, ligne 3;3ème zone de 512 c
3310A;20;JA;FTX;C108.4440.04;NON;;TexteLibre4;Texte libre liquidation TCA, ligne 4;4ème zone de 512 c
3310A;20;JA;FTX;C108.4440.05;NON;;TexteLibre5;Texte libre liquidation TCA, ligne 5;5ème zone de 512 c
3310A;20;JB;MOA;C516.5004.01;NON;;Valeur;Contribution à l?audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3310A;20;JC;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3310A;20;JD;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'ANSP;
3310A;20;JF;MOA;C516.5004.01;NON;;Valeur;Taxe sur les excédents de provision des entreprises d'assurances de dommages (CGI, art. 235 ter X);
3310A;20;JG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ordres annulés dans le cadre d'opérations à haute fréquence (CGI, art. 235 ter ZD bis);
3310A;20;JJ;MOA;C516.5004.01;NON;;Valeur;Taxe sur le résultat des entreprises ferroviaires (CGI, art. 235 ter ZF);
3310A;20;JK;MOA;C516.5004.01;NON;;Valeur;Contribution de solidarité territoriale (CGI, art. 302 bis ZC);
3310A;20;JL;MOA;C516.5004.01;NON;;Valeur;Imposition forfaitaire sur les pylônes (CGI, art. 1519 A);
3310A;20;JM;MOA;C516.5004.01;NON;;Valeur;Taxe sur les éoliennes maritimes (CGI, art. 1519 B);
3310A;20;JN;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les films pornographiques ou d'incitation à la violence et sur les représentations théâtrales à caractère pornographique (CGI, art. 1605  sexies);
3310A;20;JP;MOA;C516.5004.01;NON;;Valeur;Taxe pour le financement du fonds de soutien aux collectivités territoriales ayant contracté des produits structurés (CGI, art. 235 ter ZE bis);
3310A;20;JQ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);
3310A;20;JR;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);
3310A;20;KA;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année  (ligne à blanc);
3310A;20;KB;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;20;KC;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
