Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
DEMAGRECOR;17;BA;NAD;C080.3036.01;NON;;Designation;Nom du signataire;NOM/DENOMINATION
DEMAGRECOR;17;BA;NAD;C080.3036.02;NON;;DesignationSuite1;Fonction du signataire;NOM/DENOMINATION
DEMAGRECOR;17;BA;NAD;C080.3036.03;NON;;DesignationSuite2;Titre du signataire;NOM/DENOMINATION
DEMAGRECOR;17;BC;NAD;0000.3164.01;NON;;AdresseVille;Société ou entreprise individuelle pour le compte de la quelle agit le signataire, ville;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;0000.3207.01;NON;;AdresseCodePays;Société ou titre de l'entreprise individuelle pour le compte de laquelle agit le signataire, pays;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;0000.3251.01;NON;;AdresseCodePostal;Société ou entreprise individuelle pour le compte de la quelle agit le signataire, code postal;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Société ou entreprise individuelle pour le compte de la quelle agit le signataire, adresse;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C059.3042.02;NON;;AdresseComplement;Société ou entreprise individuelle pour ...;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C059.3042.03;NON;;AdresseHameau;Société ou entreprise individuelle pour ...;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C080.3036.01;NON;;Designation;Désignation de la société ou de l'entreprise individuelle pour le compte de la quelle agit le signataire;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de désignation de la société ou de l'entreprise individuelle pour le compte de la quelle agit le signataire;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;BC;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique de la société ou titre de l'entreprise individuelle pour le compte de laquelle agit le signataire;NOM/DENOMINATION ADRESSE
DEMAGRECOR;17;CA;NAD;0000.3164.01;OUI;;AdresseVille;Autre établissement, ville;ADRESSE
DEMAGRECOR;17;CA;NAD;0000.3207.01;OUI;;AdresseCodePays;Autre établissement,pays;ADRESSE
DEMAGRECOR;17;CA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Autre établissement, code postal;ADRESSE
DEMAGRECOR;17;CA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Autre établissement, numéro, type et nom voie;ADRESSE
DEMAGRECOR;17;CA;NAD;C059.3042.02;OUI;;AdresseComplement;Autre établissement, complément de distribution;ADRESSE
DEMAGRECOR;17;CA;NAD;C059.3042.03;OUI;;AdresseHameau;Autre établissement, lieu-dit, hameau;ADRESSE
DEMAGREZFU;17;AE;DTM;C507.2380.01;NON;102;Valeur;Date de création de l'entreprise;Format attendu : yyyyMMdd
DEMAGREZFU;17;AU;DTM;C507.2380.01;NON;718;Valeur;Période d'application du régime prévu à l'article 44 sexies;Format attendu : yyyyMMddyyyyMMdd
DEMAGREZFU;17;AV;MOA;C516.5004.01;NON;;Valeur;Montant des bénéfices exonérés en application du régime prévu à l'article 44 sexies;
DEMAGREZFU;17;AW;NAD;0000.3164.01;NON;;AdresseVille;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régime prévu à l'article 44 sexies, ville;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;0000.3207.01;NON;;AdresseCodePays;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régie prévu à l'art 44 sexies, pays;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;0000.3251.01;NON;;AdresseCodePostal;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régime prévu à l'article 44 sexies, code postal;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régime prévu à l'article 44 sexies, adresse;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C059.3042.02;NON;;AdresseComplement;Service des impôts auprès duquel étaient...;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C059.3042.03;NON;;AdresseHameau;Service des impôts auprès duquel étaient...;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C080.3036.01;NON;;Designation;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régime prévu à l'article 44 sexies, désignation;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C080.3036.02;NON;;DesignationSuite1;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régime prévu à l'article 44 sexies, complément de désignation;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;AW;NAD;C080.3036.03;NON;;DesignationSuite2;Service des impôts auprès duquel étaient déposées les déclarations de résultat lorsque l'entreprise bénéficiait du régie prévu à l'art 44 sexies, complément de désignation;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BA;NAD;C080.3036.01;NON;;Designation;Nom du signataire;NOM/DENOMINATION
DEMAGREZFU;17;BA;NAD;C080.3036.02;NON;;DesignationSuite1;Qualité du signataire;NOM/DENOMINATION
DEMAGREZFU;17;BA;NAD;C080.3036.03;NON;;DesignationSuite2;Titre du signataire;NOM/DENOMINATION
DEMAGREZFU;17;BC;NAD;0000.3164.01;NON;;AdresseVille;Société ou entreprise individuelle pour le compte de laquelle agit le signataire, ville;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;0000.3207.01;NON;;AdresseCodePays;Pays de la société ou titre de l'entreprise individuelle pour le compte de laquelle agit le signataire;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;0000.3251.01;NON;;AdresseCodePostal;Société ou entreprise individuelle pour le compte de laquelle agit le signataire, code postal;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse de la société ou entreprise individuelle pour le compte de laquelle agit le signataire;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C059.3042.02;NON;;AdresseComplement;Société ou entreprise individuelle pour ...;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C059.3042.03;NON;;AdresseHameau;Société ou entreprise individuelle pour ...;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C080.3036.01;NON;;Designation;Société ou entreprise individuelle pour le compte de laquelle agit le signataire, désignation;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C080.3036.02;NON;;DesignationSuite1;Société ou entreprise individuelle pour le compte de laquelle agit le signataire,  complément de désignation;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;BC;NAD;C080.3036.03;NON;;DesignationSuite2;Société ou entreprise individuelle pour le compte de laquelle agit le signataire, forme juridique ou titre;NOM/DENOMINATION ADRESSE
DEMAGREZFU;17;CA;NAD;0000.3164.01;OUI;;AdresseVille;Autre établissement, ville;ADRESSE
DEMAGREZFU;17;CA;NAD;0000.3207.01;OUI;;AdresseCodePays;Autre établissement, pays;ADRESSE
DEMAGREZFU;17;CA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Autre établissement, code postal;ADRESSE
DEMAGREZFU;17;CA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Autre établissement, numéro, type et nom voie;ADRESSE
DEMAGREZFU;17;CA;NAD;C059.3042.02;OUI;;AdresseComplement;Autre établissement, complément de distribution;ADRESSE
DEMAGREZFU;17;CA;NAD;C059.3042.03;OUI;;AdresseHameau;Autre établissement, lieu-dit, hameau;ADRESSE
DRESZFUREC;17;AE;NAD;0000.3164.01;NON;;AdresseVille;Site d'implantation de l'activité exercée en zone franche urbaine, ville;ADRESSE
DRESZFUREC;17;AE;NAD;0000.3207.01;NON;;AdresseCodePays;Site d'implantation de l'activité exercée en zone franche urbaine, pays;ADRESSE
DRESZFUREC;17;AE;NAD;0000.3251.01;NON;;AdresseCodePostal;Site d'implantation de l'activité exercée en zone franche urbaine, code postal;ADRESSE
DRESZFUREC;17;AE;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Site d'implantation de l'activité exercée en zone franche urbaine;ADRESSE
DRESZFUREC;17;AE;NAD;C059.3042.02;NON;;AdresseComplement;Site d'implantation de l'activité exercée en zone franche urbaine, complément de distribution;ADRESSE
DRESZFUREC;17;AE;NAD;C059.3042.03;NON;;AdresseHameau;Site d'implantation de l'activité exercée en zone franche urbaine, lieu-dit, hameau;ADRESSE
DRESZFUREC;17;AG;FTX;C108.4440.01;NON;;TexteLibre1;Nature de implantation en ZFU;
DRESZFUREC;17;BA;MOA;C516.5004.01;NON;;Valeur;Bénéfice après imputation des déficits antérieurs encore reportables, imposé au taux normal;
DRESZFUREC;17;BB;MOA;C516.5004.01;NON;;Valeur;Produit brut des actions taxable au taux normal à déduire;
DRESZFUREC;17;BC;MOA;C516.5004.01;NON;;Valeur;Produit brut, résultat des sociétés relevant du régime fiscal de sociétés de personnes selon Art 8 du CGI,  taxable au taux normal à déduire;
DRESZFUREC;17;BD;MOA;C516.5004.01;NON;;Valeur;Produit brut, résultat des cessions de titres du portefeuille,  taxable au taux normal à déduire;
DRESZFUREC;17;BE;MOA;C516.5004.01;NON;;Valeur;Produit brut, subventions, libéralités et abandons de créances,  taxable au taux normal à déduire;
DRESZFUREC;17;BF;MOA;C516.5004.01;NON;;Valeur;Produit brut, excédent financier,  taxable au taux normal à déduire;
DRESZFUREC;17;BG;MOA;C516.5004.01;NON;;Valeur;Produit brut, redevances de la propriété industrielle et commerciale qui n'ont pas leur origine dans l'activité exercée en ZFU, taxable au taux normal à déduire;
DRESZFUREC;17;BH;MOA;C516.5004.01;NON;;Valeur;Total des produits bruts taxables au taux normal à déduire;
DRESZFUREC;17;BJ;MOA;C516.5004.01;NON;;Valeur;Bénéfice après déduction des produits imposables;
DRESZFUREC;17;CA;MOA;C516.5004.01;NON;;Valeur;Plus-value nette à long terme après imputation des déficits ou de la moins-value nette à long terme reportables, imposée au taux réduit;
DRESZFUREC;17;CB;MOA;C516.5004.01;NON;;Valeur;Produit brut, résultat des sociétés relevant du régime fiscal des sociétés de personnes selon Art 8 du CGI,  taxable au taux réduit à déduire;
DRESZFUREC;17;CC;MOA;C516.5004.01;NON;;Valeur;Produit brut, résultat des cessions de titres du portefeuille,  taxable au taux réduit à déduire;
DRESZFUREC;17;CD;MOA;C516.5004.01;NON;;Valeur;Produit brut, redevances de la propriété industrielle et commerciale qui n'ont pas leur origine dans l'activité exercée en ZFU, taxable au taux réduit à déduire;
DRESZFUREC;17;CE;MOA;C516.5004.01;NON;;Valeur;Total des produits bruts taxables au taux réduit à déduire;
DRESZFUREC;17;CF;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme après déduction des produits imposables;
DRESZFUVER;17;CA;MOA;C516.5004.01;NON;;Valeur;Bénéfice après déduction des produits imposables;
DRESZFUVER;17;CB;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme après déduction des produits imposables;
DRESZFUVER;17;CC;MOA;C516.5004.01;NON;;Valeur;Bénéfice susceptible d'être exonéré;
DRESZFUVER;17;CD;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme susceptible d'être exonérée;
DRESZFUVER;17;CE;MOA;C516.5004.01;NON;;Valeur;Bénéfice susceptible de faire l'objet d'un abattement, 60%;
DRESZFUVER;17;CF;MOA;C516.5004.01;NON;;Valeur;Bénéfice susceptible de faire l'objet d'un abattement, 40%;
DRESZFUVER;17;CG;MOA;C516.5004.01;NON;;Valeur;Bénéfice susceptible de faire l'objet d'un abattement, 20%;
DRESZFUVER;17;CH;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme susceptible d'être exonérée, 60%;
DRESZFUVER;17;CJ;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme susceptible d'être exonérée, 40%;
DRESZFUVER;17;CK;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme susceptible d'être exonérée, 20%;
DRESZFUVER;17;DA;MOA;C516.5004.01;NON;;Valeur;Bénéfice exonéré;
DRESZFUVER;17;DB;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme exonérée;
DRESZFUVER;17;DC;MOA;C516.5004.01;NON;;Valeur;Montant hors taxe du chiffre d'affaires ou des recettes réalisé en zone;
DRESZFUVER;17;DD;MOA;C516.5004.01;NON;;Valeur;Montant total hors taxes du chiffres d'affaires ou des recettes;
DRESZFUVER;17;DE;PCD;C501.5482.01;NON;;Valeur;Part du chiffre d'affaire ou de recettes hors taxes réalisée en zone dans le montant total du chiffre d'affaires ou des recettes;
DRESZFUVER;17;EA;MOA;C516.5004.01;NON;;Valeur;Bénéfice taxable après déduction des produits imposables;
DRESZFUVER;17;EB;MOA;C516.5004.01;NON;;Valeur;Plus value nette à long terme imposable;
DRESZONE;17;AA;DTM;C507.2380.01;NON;102;Valeur;Date de création;Format attendu : yyyyMMdd
DRESZONE;17;AB;MOA;C516.5004.01;NON;;Valeur;Capital : Montant;
DRESZONE;17;AC;QTY;C186.6060.01;NON;;Valeur;Capital : Nombre de droit sociaux;
DRESZONE;17;AD;NAD;0000.3164.01;NON;;AdresseVille;Ville du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;0000.3207.01;NON;;AdresseCodePays;Pays du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C080.3036.01;NON;;Designation;Dénomination du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de dénomination du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AD;NAD;C080.3036.03;NON;;DesignationSuite2;Complément 2 de dénomination du précédent exploitant;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;0000.3164.01;OUI;;AdresseVille;Ville associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C080.3036.01;OUI;;Designation;Dénomination associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AE;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination associés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AF;QTY;C186.6060.01;OUI;;Valeur;Capital détenu - droits de vote - nombre;
DRESZONE;17;AG;PCD;C501.5482.01;OUI;;Valeur;Capital détenu - droits de vote - pourcentage;
DRESZONE;17;AH;QTY;C186.6060.01;OUI;;Valeur;Capital détenu - droits à dividendes - nombre;
DRESZONE;17;AI;PCD;C501.5482.01;OUI;;Valeur;Capital détenu - droits à dividendes - pourcentage;
DRESZONE;17;AK;NAD;0000.3164.01;OUI;;AdresseVille;Ville - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C080.3036.01;OUI;;Designation;Dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AK;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AL;FTX;C108.4440.01;OUI;;TexteLibre1;Fonctions;
DRESZONE;17;AM;FTX;C108.4440.01;OUI;;TexteLibre1;Activité exercée par la société;
DRESZONE;17;AN;NAD;0000.3164.01;OUI;;AdresseVille;Ville - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C080.3036.01;OUI;;Designation;Dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AN;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination - Sociétés;NOM/DENOMINATION ADRESSE
DRESZONE;17;AP;MOA;C516.5004.01;OUI;;Valeur;Montant du capital social;
DRESZONE;17;AQ;FTX;C108.4440.01;OUI;;TexteLibre1;Activité exercée par la société;
DRESZONE;17;AR;QTY;C186.6060.01;OUI;;Valeur;Capital détenu - droits de vote - nombre;
DRESZONE;17;AS;PCD;C501.5482.01;OUI;;Valeur;Capital détenu - droits de vote - pourcentage;
DRESZONE;17;AT;QTY;C186.6060.01;OUI;;Valeur;Capital détenu - droits à dividendes - nombre;
DRESZONE;17;AU;PCD;C501.5482.01;OUI;;Valeur;Capital détenu - droits à dividendes - pourcentage;
DRESZONE;17;AV;QTY;C186.6060.02;NON;;Valeur;Effectif salarié à la clôture de l'exercice;
DRESZONE;17;AW;QTY;C186.6060.02;NON;;Valeur;Durée de présence des salariés au cours de l'exercice;
DRESZONE;17;AX;NAD;0000.3164.01;OUI;;AdresseVille;Ville - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C080.3036.01;OUI;;Designation;Dénomination - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination - Associés personnes physiques;NOM/DENOMINATION ADRESSE
DRESZONE;17;AX;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination - Associés personnes physiques;NOM/DENOMINATION ADRESSE
F-IDENTIF;17;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du déclarant  ville;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Identification du déclarant  pays;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du déclarant  code postal;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse du déclarant  numéro   type et nom voie;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du déclarant  complément d'adresse;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C059.3042.03;NON;;AdresseHameau;Adresse du déclarant  lieu-dit  hameau;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C076.3148.01;NON;TE;Telephone;Adresse du déclarant  téléphone;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C076.3148.01;NON;EM;Email;Adresse du déclarant  mail;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C080.3036.01;NON;;Designation;Identification du déclarant    désignation ou nom prénom;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification du déclarant   qualité ou complément de désignation;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Identification du déclarant  forme juridique;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AA;NAD;C082.3039.01;NON;;Identifiant;Numéro SIREN;NOM/DENOMINATION IDENTIFIANT ADRESSE TELEPHONE MAIL
F-IDENTIF;17;AB;RFF;C506.1154.01;NON;;Valeur;Code activité NAF;
F-IDENTIF;17;AC;NAD;C076.3148.01;NON;EM;Email;Adresse mail du conseil;
F-IDENTIF;17;AC;NAD;C080.3036.01;NON;;Designation;Dénominaion du conseil;
F-IDENTIF;17;AC;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de dénomination du conseil;
F-IDENTIF;17;AC;NAD;C080.3036.03;NON;;DesignationSuite2;Complément 2 de dénomination du conseil;
F-IDENTIF;17;BA;CCI;C889.7111.01;NON;TCF;Valeur;Catégorie fiscale;
F-IDENTIF;17;BB;CCI;C889.7111.01;NON;TRF;Valeur;Régime fiscal;
F-IDENTIF;17;BC;CCI;C889.7111.01;NON;TBS;Valeur;Imposition IS-IR;
F-IDENTIF;17;BD;CCI;C889.7111.01;NON;TCD;Valeur;Cession ou cessation déclarée;
F-IDENTIF;17;BF;CCI;C889.7111.01;NON;TDP;Valeur;Indentification de dépôt provisoire;
F-IDENTIF;17;CA;DTM;C507.2380.01;NON;102;Valeur;Date de début de période;Format attendu : yyyyMMdd
F-IDENTIF;17;CB;DTM;C507.2380.01;NON;102;Valeur;Date de fin de période;Format attendu : yyyyMMdd
F-IDENTIF;17;CC;DTM;C507.2380.01;NON;802;Valeur;Durée de l'exercice N;
F-IDENTIF;17;CD;DTM;C507.2380.01;NON;102;Valeur;Date de clôture de l'exercice N-1;Format attendu : yyyyMMdd
F-IDENTIF;17;CE;DTM;C507.2380.01;NON;802;Valeur;Durée de l'exercie N-1;
F-IDENTIF;17;CF;DTM;C507.2380.01;NON;102;Valeur;Date d'arrêté provisoire des comptes;Format attendu : yyyyMMdd
F-IDENTIF;17;DA;CUX;C504.6345.01;NON;;MonnaieCible;Monnaie de dépôt;
F-IDENTIF;17;DB;CCI;C889.7111.01;NON;TBX;Valeur;J'accepte l'utilisation de cette adresse mail pour la transmission d'information par la DGFIP;
F-IDENTIF;17;DC;CCI;C889.7111.01;NON;TBX;Valeur;J'accepte l'utilisation de cette adresse mail pour la transmission d'information par la DGFIP;
F-IDENTIF;17;KD;RFF;C506.1154.01;NON;;Valeur;Référence de l'obligation fiscale;
LTENG219B4;17;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du siège social si différente, ville;ADRESSE
LTENG219B4;17;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Adresse du siège social si différente, pays;ADRESSE
LTENG219B4;17;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du siège social si différente, code postal;ADRESSE
LTENG219B4;17;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse du siège social si différente, numéro, type , nom voie;ADRESSE
LTENG219B4;17;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du siège social si différente, complément de distribution;ADRESSE
LTENG219B4;17;AA;NAD;C059.3042.03;NON;;AdresseHameau;Adresse du siège social si différente, lieu-dit, hameau;ADRESSE
LTENG219B4;17;BA;NAD;0000.3164.01;OUI;;AdresseVille;Désignation et adresse de la société participante, ville;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;0000.3207.01;OUI;;AdresseCodePays;Désignation et adresse de la société participante, pays;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Désignation et adresse de la société participante, code postal;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Désignation et adresse de la société participante, numéro, type et nom voie;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;C059.3042.02;OUI;;AdresseComplement;Désignation et adresse de la société participante, complément de distribution;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;C059.3042.03;OUI;;AdresseHameau;Désignation et adresse de la société participante, lieu-dit, hameau;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;C080.3036.01;OUI;;Designation;Désignation et adresse de la société participante, désignation;NOM/DENOMINATION ADRESSE
LTENG219B4;17;BA;NAD;C080.3036.02;OUI;;DesignationSuite1;Désignation et adresse de la société participante, complément de désignation;NOM/DENOMINATION ADRESSE
